"timestamp_posix","timestamp","power","azimuth","elevation"
"1711421993.095803","2024-03-26T02:59:53.095803+00:00","-40.66","224.998","54.448430665969845"
"1711421993.242592","2024-03-26T02:59:53.242592+00:00","-40.68","224.998","54.461348104476926"
"1711421993.388455","2024-03-26T02:59:53.388455+00:00","-40.65","224.998","54.474184032440185"
"1711421993.53026","2024-03-26T02:59:53.530260+00:00","-40.65","224.998","54.48666288757324"
"1711421993.678128","2024-03-26T02:59:53.678128+00:00","-40.66","224.998","54.499675264358515"
"1711421993.818951","2024-03-26T02:59:53.818951+00:00","-40.66","224.998","54.51206767845154"
"1711421993.968927","2024-03-26T02:59:53.968927+00:00","-40.65","224.998","54.52526556777954"
"1711421994.109239","2024-03-26T02:59:54.109239+00:00","-40.67","224.9981092391014","54.537722280025484"
"1711421994.259402","2024-03-26T02:59:54.259402+00:00","-40.68","224.99825940203667","54.55108678126335"
"1711421994.402138","2024-03-26T02:59:54.402138+00:00","-40.66","224.99840213799476","54.563790281534196"
"1711421994.545666","2024-03-26T02:59:54.545666+00:00","-40.65","224.99854566597938","54.5765642721653"
"1711421994.694416","2024-03-26T02:59:54.694416+00:00","-40.67","224.99869441604613","54.58980302810669"
"1711421994.833433","2024-03-26T02:59:54.833433+00:00","-40.66","224.99883343291282","54.602175529241556"
"1711421994.984231","2024-03-26T02:59:54.984231+00:00","-40.65","224.99898423099518","54.61559655857086"
"1711421995.128546","2024-03-26T02:59:55.128546+00:00","-40.66","224.99887145400047","54.628312047958374"
"1711421995.270827","2024-03-26T02:59:55.270827+00:00","-40.67","224.99872917294502","54.64083278083801"
"1711421995.418749","2024-03-26T02:59:55.418749+00:00","-40.66","224.99858125090597","54.653849920272826"
"1711421995.556619","2024-03-26T02:59:55.556619+00:00","-40.65","224.99844338107107","54.665982465744015"
"1711421995.708806","2024-03-26T02:59:55.708806+00:00","-40.66","224.99829119396207","54.679374931335445"
"1711421995.851777","2024-03-26T02:59:55.851777+00:00","-40.66","224.99814822292328","54.691956382751464"
"1711421996.000293","2024-03-26T02:59:56.000293+00:00","-40.65","224.99800058603284","54.705027543544766"
"1711421996.142005","2024-03-26T02:59:56.142005+00:00","-40.67","224.99828400993346","54.71834846687317"
"1711421996.290908","2024-03-26T02:59:56.290908+00:00","-40.66","224.99858181619643","54.73234536123276"
"1711421996.433373","2024-03-26T02:59:56.433373+00:00","-40.66","224.9988667459488","54.745737059593196"
"1711421996.572947","2024-03-26T02:59:56.572947+00:00","-40.66","224.9991458940506","54.75885702037811"
"1711421996.722226","2024-03-26T02:59:56.722226+00:00","-40.66","224.99944445180893","54.77288923501968"
"1711421996.865364","2024-03-26T02:59:56.865364+00:00","-40.67","224.99973072814942","54.78634422302246"
